site,fiscal_year,week_sum,incidents,fclm_hours,process_path,incidents_per_10k_hours,process_path_rank,top_3_flag_path
teb3,2025,30,0,578.02,transfer out,0.0,4,0
teb3,2025,30,0,1224.78,each transfer in,0.0,4,0
teb3,2025,30,0,400.38,pick support,0.0,4,0
teb3,2025,30,0,564.47,pack support,0.0,4,0
teb3,2025,30,0,417.32,receive dock,0.0,4,0
teb3,2025,30,0,450.64,receive-support,0.0,4,0
teb3,2025,30,0,331.12,pack multis,0.0,4,0
teb3,2025,30,0,406.29,ib problem solve,0.0,4,0
teb3,2025,30,0,774.64,transfer in dock,0.0,4,0
teb3,2025,30,0,228.75,transfer out dock,0.0,4,0
teb3,2025,30,0,338.36,outbound lead/pa,0.0,4,0
teb3,2025,30,0,328.75,container load,0.0,4,0
teb3,2025,30,0,155.92,ship dock support,0.0,4,0
teb3,2025,30,0,76.81,stow to prime spt,0.0,4,0
teb3,2025,30,0,167.61,container move,0.0,4,0
teb3,2025,30,0,121.38,sort-batch,0.0,4,0
teb3,2025,30,0,312.53,transfer in support,0.0,4,0
teb3,2025,30,0,170.9,ob problem solve,0.0,4,0
teb3,2025,30,0,187.45,inbound lead/pa,0.0,4,0
teb3,2025,30,0,166.17,c-returns processed,0.0,4,0
teb3,2025,30,0,78.74,ship dock lead/pa,0.0,4,0
teb3,2025,30,0,86.08,v-returns pick,0.0,4,0
teb3,2025,30,0,188.31,c-returns support,0.0,4,0
teb3,2025,30,0,129.8,pallet transfer in,0.0,4,0
teb3,2025,30,0,106.36,pallet-receive,0.0,4,0
teb3,2025,30,0,149.99,lp-receive,0.0,4,0
teb3,2025,30,0,63.8,v-returns support,0.0,4,0
teb3,2025,30,0,100.93,box on demand,0.0,4,0
teb3,2025,30,0,67.75,prep recorder,0.0,4,0
teb3,2025,30,0,61.08,cubiscan,0.0,4,0
teb3,2025,30,0,43.48,whd grading support,0.0,4,0
teb3,2025,30,0,49.99,whd grading,0.0,4,0
teb3,2025,30,0,1.88,on boarding,0.0,4,0
teb3,2025,30,0,25.11,transfer out lead/pa,0.0,4,0
teb3,2025,30,0,23.79,v-returns pack,0.0,4,0
teb3,2025,30,0,10.7,gift-wrap,0.0,4,0
teb3,2025,30,0,6.91,unrecognizedprocess,0.0,4,0
teb3,2025,30,0,2.82,custom packaging,0.0,4,0
teb3,2025,30,0,0.04,v-returns rvr,0.0,4,0
teb3,2025,31,2,5799.0,pick,3.448870494912916,1,1
teb3,2025,31,2,1973.2,pack singles,10.135819987837015,1,1
teb3,2025,31,1,2645.3,stow to prime,3.7802895701810755,3,1
teb3,2025,31,1,527.24,transfer in dock,18.966694484485245,3,1
teb3,2025,31,1,36.3,transfer out lead/pa,275.4820936639119,3,1
teb3,2025,31,0,2693.66,admin/hr/it,0.0,6,0
teb3,2025,31,0,1665.79,ic-qa-cs,0.0,6,0
teb3,2025,31,0,1407.79,container build,0.0,6,0
teb3,2025,31,0,1268.86,rsr support,0.0,6,0
teb3,2025,31,0,943.7,fluid load,0.0,6,0
teb3,2025,31,0,905.07,each-receive,0.0,6,0
teb3,2025,31,0,562.26,,0.0,6,0
teb3,2025,31,0,907.47,transfer out,0.0,6,0
teb3,2025,31,0,894.12,each transfer in,0.0,6,0
teb3,2025,31,0,395.27,pick support,0.0,6,0
teb3,2025,31,0,562.93,pack support,0.0,6,0
teb3,2025,31,0,398.62,receive dock,0.0,6,0
teb3,2025,31,0,341.12,receive-support,0.0,6,0
teb3,2025,31,0,314.8,pack multis,0.0,6,0
teb3,2025,31,0,503.94,ib problem solve,0.0,6,0
teb3,2025,31,0,292.3,transfer out dock,0.0,6,0
teb3,2025,31,0,326.5,outbound lead/pa,0.0,6,0
teb3,2025,31,0,299.28,container load,0.0,6,0
teb3,2025,31,0,183.88,ship dock support,0.0,6,0
teb3,2025,31,0,311.96,stow to prime spt,0.0,6,0
teb3,2025,31,0,161.99,container move,0.0,6,0
teb3,2025,31,0,126.52,sort-batch,0.0,6,0
teb3,2025,31,0,316.76,transfer in support,0.0,6,0
teb3,2025,31,0,144.33,ob problem solve,0.0,6,0
teb3,2025,31,0,149.62,inbound lead/pa,0.0,6,0
teb3,2025,31,0,142.49,c-returns processed,0.0,6,0
teb3,2025,31,0,113.51,ship dock lead/pa,0.0,6,0
teb3,2025,31,0,122.84,v-returns pick,0.0,6,0
teb3,2025,31,0,141.58,c-returns support,0.0,6,0
teb3,2025,31,0,196.53,pallet transfer in,0.0,6,0
teb3,2025,31,0,107.75,pallet-receive,0.0,6,0
teb3,2025,31,0,95.33,lp-receive,0.0,6,0
teb3,2025,31,0,162.98,non fc controllable,0.0,6,0
teb3,2025,31,0,62.94,v-returns support,0.0,6,0
teb3,2025,31,0,128.11,box on demand,0.0,6,0
teb3,2025,31,0,64.88,prep recorder,0.0,6,0
teb3,2025,31,0,71.26,cubiscan,0.0,6,0
teb3,2025,31,0,75.98,whd grading support,0.0,6,0
teb3,2025,31,0,51.99,whd grading,0.0,6,0
teb3,2025,31,0,22.53,v-returns pack,0.0,6,0
teb3,2025,31,0,8.78,gift-wrap,0.0,6,0
teb3,2025,31,0,7.9,unrecognizedprocess,0.0,6,0
teb3,2025,31,0,0.63,custom packaging,0.0,6,0
teb3,2025,31,0,0.26,v-returns rvr,0.0,6,0
teb3,2025,32,2,5738.43,pick,3.485273846679318,1,1
teb3,2025,32,2,3824.37,stow to prime,5.229619519031893,1,1
teb3,2025,32,2,1061.65,each-receive,18.838600291998304,1,1
teb3,2025,32,1,1964.55,pack singles,5.090224224377084,4,0
teb3,2025,32,1,1600.07,rsr support,6.249726574462367,4,0
teb3,2025,32,1,488.26,each transfer in,20.480891328390612,4,0
teb3,2025,32,0,2543.05,admin/hr/it,0.0,7,0
teb3,2025,32,0,1614.33,ic-qa-cs,0.0,7,0
teb3,2025,32,0,1319.65,container build,0.0,7,0
teb3,2025,32,0,950.66,fluid load,0.0,7,0
teb3,2025,32,0,691.95,,0.0,7,0
teb3,2025,32,0,767.51,transfer out,0.0,7,0
teb3,2025,32,0,471.39,pick support,0.0,7,0
teb3,2025,32,0,487.86,pack support,0.0,7,0
teb3,2025,32,0,516.67,receive dock,0.0,7,0
teb3,2025,32,0,478.37,receive-support,0.0,7,0
teb3,2025,32,0,340.78,pack multis,0.0,7,0
teb3,2025,32,0,455.4,ib problem solve,0.0,7,0
teb3,2025,32,0,278.3,transfer in dock,0.0,7,0
teb3,2025,32,0,322.51,transfer out dock,0.0,7,0
teb3,2025,32,0,308.69,outbound lead/pa,0.0,7,0
teb3,2025,32,0,257.71,container load,0.0,7,0
teb3,2025,32,0,132.48,ship dock support,0.0,7,0
teb3,2025,32,0,277.39,stow to prime spt,0.0,7,0
teb3,2025,32,0,215.15,container move,0.0,7,0
teb3,2025,32,0,146.32,sort-batch,0.0,7,0
teb3,2025,32,0,301.18,transfer in support,0.0,7,0
teb3,2025,32,0,131.48,ob problem solve,0.0,7,0
teb3,2025,32,0,234.28,inbound lead/pa,0.0,7,0
teb3,2025,32,0,276.43,c-returns processed,0.0,7,0
teb3,2025,32,0,107.38,ship dock lead/pa,0.0,7,0
teb3,2025,32,0,175.54,v-returns pick,0.0,7,0
teb3,2025,32,0,88.12,c-returns support,0.0,7,0
teb3,2025,32,0,172.6,pallet transfer in,0.0,7,0
teb3,2025,32,0,100.73,pallet-receive,0.0,7,0
teb3,2025,32,0,74.35,lp-receive,0.0,7,0
teb3,2025,32,0,71.75,v-returns support,0.0,7,0
teb3,2025,32,0,115.09,box on demand,0.0,7,0
teb3,2025,32,0,47.95,prep recorder,0.0,7,0
teb3,2025,32,0,75.56,cubiscan,0.0,7,0
teb3,2025,32,0,79.02,whd grading support,0.0,7,0
teb3,2025,32,0,44.9,whd grading,0.0,7,0
teb3,2025,32,0,1.06,on boarding,0.0,7,0
teb3,2025,32,0,14.12,transfer out lead/pa,0.0,7,0
teb3,2025,32,0,36.07,v-returns pack,0.0,7,0
teb3,2025,32,0,20.49,gift-wrap,0.0,7,0
teb3,2025,32,0,2.75,unrecognizedprocess,0.0,7,0
teb3,2025,32,0,1.61,custom packaging,0.0,7,0
teb3,2025,32,0,0.25,c-returns stow,0.0,7,0
teb3,2025,32,0,0.38,v-returns rvr,0.0,7,0
teb3,2025,33,2,5512.07,pick,3.6284009455612867,1,1
teb3,2025,33,2,1785.73,pack singles,11.19990144086732,1,1
teb3,2025,33,1,1028.5,each transfer in,9.722897423432183,3,1
teb3,2025,33,0,2660.54,admin/hr/it,0.0,4,0
teb3,2025,33,0,3762.23,stow to prime,0.0,4,0
teb3,2025,33,0,1672.98,ic-qa-cs,0.0,4,0
teb3,2025,33,0,1311.0,container build,0.0,4,0
teb3,2025,33,0,1662.97,rsr support,0.0,4,0
teb3,2025,33,0,819.73,fluid load,0.0,4,0
teb3,2025,33,0,810.27,each-receive,0.0,4,0
teb3,2025,33,0,803.54,,0.0,4,0
teb3,2025,33,0,1110.91,transfer out,0.0,4,0
teb3,2025,33,0,469.4,pick support,0.0,4,0
teb3,2025,33,0,488.97,pack support,0.0,4,0
teb3,2025,33,0,505.3,receive dock,0.0,4,0
teb3,2025,33,0,487.1,receive-support,0.0,4,0
teb3,2025,33,0,387.32,pack multis,0.0,4,0
teb3,2025,33,0,439.7,ib problem solve,0.0,4,0
teb3,2025,33,0,515.03,transfer in dock,0.0,4,0
teb3,2025,33,0,262.65,transfer out dock,0.0,4,0
teb3,2025,33,0,299.61,outbound lead/pa,0.0,4,0
teb3,2025,33,0,264.33,container load,0.0,4,0
teb3,2025,33,0,138.66,ship dock support,0.0,4,0
teb3,2025,33,0,292.67,stow to prime spt,0.0,4,0
teb3,2025,33,0,230.11,container move,0.0,4,0
teb3,2025,33,0,186.14,sort-batch,0.0,4,0
teb3,2025,33,0,354.51,transfer in support,0.0,4,0
teb3,2025,33,0,142.4,ob problem solve,0.0,4,0
teb3,2025,33,0,90.43,inbound lead/pa,0.0,4,0
teb3,2025,33,0,179.06,c-returns processed,0.0,4,0
teb3,2025,33,0,125.31,ship dock lead/pa,0.0,4,0
teb3,2025,33,0,139.11,v-returns pick,0.0,4,0
teb3,2025,33,0,52.05,c-returns support,0.0,4,0
teb3,2025,33,0,152.42,pallet transfer in,0.0,4,0
teb3,2025,33,0,122.03,pallet-receive,0.0,4,0
teb3,2025,33,0,57.48,lp-receive,0.0,4,0
teb3,2025,33,0,33.62,non fc controllable,0.0,4,0
teb3,2025,33,0,95.52,v-returns support,0.0,4,0
teb3,2025,33,0,126.4,box on demand,0.0,4,0
teb3,2025,33,0,33.35,prep recorder,0.0,4,0
teb3,2025,33,0,64.49,cubiscan,0.0,4,0
teb3,2025,33,0,75.61,whd grading support,0.0,4,0
teb3,2025,33,0,13.55,whd grading,0.0,4,0
teb3,2025,33,0,2.15,transfer out lead/pa,0.0,4,0
teb3,2025,33,0,24.4,v-returns pack,0.0,4,0
teb3,2025,33,0,21.27,gift-wrap,0.0,4,0
teb3,2025,33,0,10.48,unrecognizedprocess,0.0,4,0
teb3,2025,33,0,3.2,custom packaging,0.0,4,0
teb3,2025,33,0,0.12,v-returns rvr,0.0,4,0
teb3,2025,34,1,1908.6,pack singles,5.239442523315519,1,1
teb3,2025,34,1,1005.33,each-receive,9.946982582833497,1,1
teb3,2025,34,1,104.64,transfer out pick,95.565749235474,1,1
teb3,2025,34,0,5854.33,pick,0.0,4,0
teb3,2025,34,0,2666.53,admin/hr/it,0.0,4,0
teb3,2025,34,0,3799.8,stow to prime,0.0,4,0
teb3,2025,34,0,1721.82,ic-qa-cs,0.0,4,0
teb3,2025,34,0,1328.83,container build,0.0,4,0
teb3,2025,34,0,1571.46,rsr support,0.0,4,0
teb3,2025,34,0,829.2,fluid load,0.0,4,0
teb3,2025,34,0,876.99,,0.0,4,0
teb3,2025,34,0,826.97,transfer out,0.0,4,0
teb3,2025,34,0,503.93,each transfer in,0.0,4,0
teb3,2025,34,0,447.27,pick support,0.0,4,0
teb3,2025,34,0,531.11,pack support,0.0,4,0
teb3,2025,34,0,518.86,receive dock,0.0,4,0
teb3,2025,34,0,520.25,receive-support,0.0,4,0
teb3,2025,34,0,404.39,pack multis,0.0,4,0
teb3,2025,34,0,457.2,ib problem solve,0.0,4,0
teb3,2025,34,0,264.58,transfer in dock,0.0,4,0
teb3,2025,34,0,367.48,transfer out dock,0.0,4,0
teb3,2025,34,0,264.08,outbound lead/pa,0.0,4,0
teb3,2025,34,0,266.38,container load,0.0,4,0
teb3,2025,34,0,160.85,ship dock support,0.0,4,0
teb3,2025,34,0,346.79,stow to prime spt,0.0,4,0
teb3,2025,34,0,241.08,container move,0.0,4,0
teb3,2025,34,0,177.27,sort-batch,0.0,4,0
teb3,2025,34,0,278.81,transfer in support,0.0,4,0
teb3,2025,34,0,138.1,ob problem solve,0.0,4,0
teb3,2025,34,0,163.32,inbound lead/pa,0.0,4,0
teb3,2025,34,0,157.54,c-returns processed,0.0,4,0
teb3,2025,34,0,108.26,ship dock lead/pa,0.0,4,0
teb3,2025,34,0,97.35,v-returns pick,0.0,4,0
teb3,2025,34,0,49.89,c-returns support,0.0,4,0
teb3,2025,34,0,162.45,pallet transfer in,0.0,4,0
teb3,2025,34,0,111.19,pallet-receive,0.0,4,0
teb3,2025,34,0,73.64,lp-receive,0.0,4,0
teb3,2025,34,0,72.8,v-returns support,0.0,4,0
teb3,2025,34,0,146.49,box on demand,0.0,4,0
teb3,2025,34,0,48.28,prep recorder,0.0,4,0
teb3,2025,34,0,21.57,cubiscan,0.0,4,0
teb3,2025,34,0,98.08,whd grading support,0.0,4,0
teb3,2025,34,0,42.12,whd grading,0.0,4,0
teb3,2025,34,0,14.86,transfer out lead/pa,0.0,4,0
teb3,2025,34,0,17.89,v-returns pack,0.0,4,0
teb3,2025,34,0,15.68,gift-wrap,0.0,4,0
teb3,2025,34,0,3.68,unrecognizedprocess,0.0,4,0
teb3,2025,34,0,1.63,custom packaging,0.0,4,0
teb3,2025,34,0,0.63,v-returns rvr,0.0,4,0
teb3,2025,35,1,3474.71,stow to prime,2.8779380149710336,1,1
teb3,2025,35,1,1729.58,ic-qa-cs,5.781750482776165,1,1
teb3,2025,35,1,979.23,fluid load,10.212105429776457,1,1
teb3,2025,35,1,402.06,pack multis,24.871909665224095,1,1
teb3,2025,35,1,145.26,transfer in dock,68.84207627702052,1,1
teb3,2025,35,0,6224.45,pick,0.0,6,0
teb3,2025,35,0,2582.34,admin/hr/it,0.0,6,0
teb3,2025,35,0,2172.82,pack singles,0.0,6,0
teb3,2025,35,0,1274.38,container build,0.0,6,0
teb3,2025,35,0,1405.3,rsr support,0.0,6,0
teb3,2025,35,0,1006.85,each-receive,0.0,6,0
teb3,2025,35,0,913.64,,0.0,6,0
teb3,2025,35,0,997.63,transfer out,0.0,6,0
teb3,2025,35,0,332.96,each transfer in,0.0,6,0
teb3,2025,35,0,504.14,pick support,0.0,6,0
teb3,2025,35,0,602.45,pack support,0.0,6,0
teb3,2025,35,0,571.13,receive dock,0.0,6,0
teb3,2025,35,0,515.46,receive-support,0.0,6,0
teb3,2025,35,0,363.85,ib problem solve,0.0,6,0
teb3,2025,35,0,186.85,transfer out dock,0.0,6,0
teb3,2025,35,0,326.04,outbound lead/pa,0.0,6,0
teb3,2025,35,0,275.72,container load,0.0,6,0
teb3,2025,35,0,317.86,ship dock support,0.0,6,0
teb3,2025,35,0,262.36,stow to prime spt,0.0,6,0
teb3,2025,35,0,242.57,container move,0.0,6,0
teb3,2025,35,0,160.72,sort-batch,0.0,6,0
teb3,2025,35,0,136.06,transfer in support,0.0,6,0
teb3,2025,35,0,130.46,ob problem solve,0.0,6,0
teb3,2025,35,0,155.22,inbound lead/pa,0.0,6,0
teb3,2025,35,0,169.38,c-returns processed,0.0,6,0
teb3,2025,35,0,75.38,ship dock lead/pa,0.0,6,0
teb3,2025,35,0,156.85,v-returns pick,0.0,6,0
teb3,2025,35,0,31.71,c-returns support,0.0,6,0
teb3,2025,35,0,67.77,pallet transfer in,0.0,6,0
teb3,2025,35,0,132.69,pallet-receive,0.0,6,0
teb3,2025,35,0,81.99,lp-receive,0.0,6,0
teb3,2025,35,0,62.21,v-returns support,0.0,6,0
teb3,2025,35,0,136.3,box on demand,0.0,6,0
teb3,2025,35,0,36.73,prep recorder,0.0,6,0
teb3,2025,35,0,11.23,cubiscan,0.0,6,0
teb3,2025,35,0,28.17,whd grading support,0.0,6,0
teb3,2025,35,0,62.1,whd grading,0.0,6,0
teb3,2025,35,0,25.11,v-returns pack,0.0,6,0
teb3,2025,35,0,5.31,gift-wrap,0.0,6,0
teb3,2025,35,0,11.07,unrecognizedprocess,0.0,6,0
teb3,2025,35,0,1.54,custom packaging,0.0,6,0
teb3,2025,36,1,3629.61,stow to prime,2.755116940938558,1,1
teb3,2025,36,1,503.23,pick support,19.871629274884246,1,1
teb3,2025,36,0,5442.99,pick,0.0,3,1
teb3,2025,36,0,2713.83,admin/hr/it,0.0,3,1
teb3,2025,36,0,1908.35,pack singles,0.0,3,1
teb3,2025,36,0,1873.13,ic-qa-cs,0.0,3,1
teb3,2025,36,0,1039.88,container build,0.0,3,1
teb3,2025,36,0,1203.38,rsr support,0.0,3,1
teb3,2025,36,0,975.83,fluid load,0.0,3,1
teb3,2025,36,0,1091.51,each-receive,0.0,3,1
teb3,2025,36,0,1127.37,,0.0,3,1
teb3,2025,36,0,1334.54,transfer out,0.0,3,1
teb3,2025,36,0,15.59,each transfer in,0.0,3,1
teb3,2025,36,0,525.96,pack support,0.0,3,1
teb3,2025,36,0,607.21,receive dock,0.0,3,1
teb3,2025,36,0,603.16,receive-support,0.0,3,1
teb3,2025,36,0,425.64,pack multis,0.0,3,1
teb3,2025,36,0,450.12,ib problem solve,0.0,3,1
teb3,2025,36,0,4.09,transfer in dock,0.0,3,1
teb3,2025,36,0,341.61,transfer out dock,0.0,3,1
teb3,2025,36,0,327.13,outbound lead/pa,0.0,3,1
teb3,2025,36,0,240.28,container load,0.0,3,1
teb3,2025,36,0,378.11,ship dock support,0.0,3,1
teb3,2025,36,0,314.15,stow to prime spt,0.0,3,1
teb3,2025,36,0,204.91,container move,0.0,3,1
teb3,2025,36,0,186.08,sort-batch,0.0,3,1
teb3,2025,36,0,37.1,transfer in support,0.0,3,1
teb3,2025,36,0,142.99,ob problem solve,0.0,3,1
teb3,2025,36,0,167.81,inbound lead/pa,0.0,3,1
teb3,2025,36,0,178.45,c-returns processed,0.0,3,1
teb3,2025,36,0,118.28,ship dock lead/pa,0.0,3,1
teb3,2025,36,0,110.67,v-returns pick,0.0,3,1
teb3,2025,36,0,42.43,c-returns support,0.0,3,1
teb3,2025,36,0,0.08,pallet transfer in,0.0,3,1
teb3,2025,36,0,126.01,pallet-receive,0.0,3,1
teb3,2025,36,0,88.02,lp-receive,0.0,3,1
teb3,2025,36,0,0.0,non fc controllable,,3,1
teb3,2025,36,0,59.38,v-returns support,0.0,3,1
teb3,2025,36,0,69.71,box on demand,0.0,3,1
teb3,2025,36,0,49.67,prep recorder,0.0,3,1
teb3,2025,36,0,86.27,cubiscan,0.0,3,1
teb3,2025,36,0,26.07,whd grading support,0.0,3,1
teb3,2025,36,0,62.49,whd grading,0.0,3,1
teb3,2025,36,0,2.69,on boarding,0.0,3,1
teb3,2025,36,0,2.69,transfer out lead/pa,0.0,3,1
teb3,2025,36,0,23.25,v-returns pack,0.0,3,1
teb3,2025,36,0,10.08,gift-wrap,0.0,3,1
teb3,2025,36,0,12.5,unrecognizedprocess,0.0,3,1
teb3,2025,36,0,1.92,custom packaging,0.0,3,1
teb3,2025,36,0,3.54,v-returns rvr,0.0,3,1
teb3,2025,37,2,1978.93,ic-qa-cs,10.106471679139737,1,1
teb3,2025,37,1,4437.59,pick,2.253475422470305,2,1
teb3,2025,37,1,3597.48,stow to prime,2.7797235842867787,2,1
teb3,2025,37,1,1145.96,rsr support,8.72630807358023,2,1
teb3,2025,37,1,159.54,transfer out pick,62.68020559107434,2,1
teb3,2025,37,0,2300.68,admin/hr/it,0.0,6,0
teb3,2025,37,0,1594.33,pack singles,0.0,6,0
teb3,2025,37,0,944.73,container build,0.0,6,0
teb3,2025,37,0,671.58,fluid load,0.0,6,0
teb3,2025,37,0,1090.62,each-receive,0.0,6,0
teb3,2025,37,0,897.9,,0.0,6,0
teb3,2025,37,0,1372.58,transfer out,0.0,6,0
teb3,2025,37,0,23.41,each transfer in,0.0,6,0
teb3,2025,37,0,362.25,pick support,0.0,6,0
teb3,2025,37,0,428.99,pack support,0.0,6,0
teb3,2025,37,0,446.39,receive dock,0.0,6,0
teb3,2025,37,0,481.0,receive-support,0.0,6,0
teb3,2025,37,0,344.99,pack multis,0.0,6,0
teb3,2025,37,0,449.66,ib problem solve,0.0,6,0
teb3,2025,37,0,11.08,transfer in dock,0.0,6,0
teb3,2025,37,0,900.56,transfer out dock,0.0,6,0
teb3,2025,37,0,311.46,outbound lead/pa,0.0,6,0
teb3,2025,37,0,226.76,container load,0.0,6,0
teb3,2025,37,0,190.4,ship dock support,0.0,6,0
teb3,2025,37,0,338.39,stow to prime spt,0.0,6,0
teb3,2025,37,0,166.57,container move,0.0,6,0
teb3,2025,37,0,151.5,sort-batch,0.0,6,0
teb3,2025,37,0,6.21,transfer in support,0.0,6,0
teb3,2025,37,0,105.65,ob problem solve,0.0,6,0
teb3,2025,37,0,175.25,inbound lead/pa,0.0,6,0
teb3,2025,37,0,256.43,c-returns processed,0.0,6,0
teb3,2025,37,0,119.89,ship dock lead/pa,0.0,6,0
teb3,2025,37,0,83.63,v-returns pick,0.0,6,0
teb3,2025,37,0,79.48,c-returns support,0.0,6,0
teb3,2025,37,0,136.91,pallet-receive,0.0,6,0
teb3,2025,37,0,98.25,lp-receive,0.0,6,0
teb3,2025,37,0,257.36,non fc controllable,0.0,6,0
teb3,2025,37,0,77.46,v-returns support,0.0,6,0
teb3,2025,37,0,32.61,prep recorder,0.0,6,0
teb3,2025,37,0,85.73,cubiscan,0.0,6,0
teb3,2025,37,0,14.89,whd grading support,0.0,6,0
teb3,2025,37,0,67.12,whd grading,0.0,6,0
teb3,2025,37,0,27.85,transfer out lead/pa,0.0,6,0
teb3,2025,37,0,19.09,v-returns pack,0.0,6,0
teb3,2025,37,0,10.6,gift-wrap,0.0,6,0
teb3,2025,37,0,8.2,unrecognizedprocess,0.0,6,0
teb3,2025,37,0,3.46,custom packaging,0.0,6,0
teb3,2025,37,0,1.17,v-returns rvr,0.0,6,0
teb3,2025,38,2,2759.49,stow to prime,7.247716063475498,1,1
teb3,2025,38,1,927.2,rsr support,10.78515962036238,2,1
teb3,2025,38,0,4973.3,pick,0.0,3,1
teb3,2025,38,0,2735.06,admin/hr/it,0.0,3,1
teb3,2025,38,0,1826.48,pack singles,0.0,3,1
teb3,2025,38,0,1732.92,ic-qa-cs,0.0,3,1
teb3,2025,38,0,970.76,container build,0.0,3,1
teb3,2025,38,0,701.5,fluid load,0.0,3,1
teb3,2025,38,0,849.7,each-receive,0.0,3,1
teb3,2025,38,0,1125.88,,0.0,3,1
teb3,2025,38,0,1111.37,transfer out,0.0,3,1
teb3,2025,38,0,49.62,each transfer in,0.0,3,1
teb3,2025,38,0,475.5,pick support,0.0,3,1
teb3,2025,38,0,515.91,pack support,0.0,3,1
teb3,2025,38,0,437.35,receive dock,0.0,3,1
teb3,2025,38,0,431.74,receive-support,0.0,3,1
teb3,2025,38,0,363.49,pack multis,0.0,3,1
teb3,2025,38,0,324.04,ib problem solve,0.0,3,1
teb3,2025,38,0,37.11,transfer in dock,0.0,3,1
teb3,2025,38,0,694.71,transfer out dock,0.0,3,1
teb3,2025,38,0,298.36,outbound lead/pa,0.0,3,1
teb3,2025,38,0,213.14,container load,0.0,3,1
teb3,2025,38,0,445.79,ship dock support,0.0,3,1
teb3,2025,38,0,301.76,stow to prime spt,0.0,3,1
teb3,2025,38,0,151.83,container move,0.0,3,1
teb3,2025,38,0,170.62,sort-batch,0.0,3,1
teb3,2025,38,0,1.84,transfer in support,0.0,3,1
teb3,2025,38,0,89.89,ob problem solve,0.0,3,1
teb3,2025,38,0,194.06,inbound lead/pa,0.0,3,1
teb3,2025,38,0,137.97,c-returns processed,0.0,3,1
teb3,2025,38,0,132.04,ship dock lead/pa,0.0,3,1
teb3,2025,38,0,107.11,v-returns pick,0.0,3,1
teb3,2025,38,0,61.93,c-returns support,0.0,3,1
teb3,2025,38,0,6.31,pallet transfer in,0.0,3,1
teb3,2025,38,0,118.12,pallet-receive,0.0,3,1
teb3,2025,38,0,89.91,lp-receive,0.0,3,1
teb3,2025,38,0,78.7,v-returns support,0.0,3,1
teb3,2025,38,0,25.72,prep recorder,0.0,3,1
teb3,2025,38,0,72.0,cubiscan,0.0,3,1
teb3,2025,38,0,13.56,whd grading support,0.0,3,1
teb3,2025,38,0,52.09,whd grading,0.0,3,1
teb3,2025,38,0,23.44,transfer out lead/pa,0.0,3,1
teb3,2025,38,0,22.51,v-returns pack,0.0,3,1
teb3,2025,38,0,10.92,gift-wrap,0.0,3,1
teb3,2025,38,0,2.45,unrecognizedprocess,0.0,3,1
teb3,2025,38,0,1.09,custom packaging,0.0,3,1
teb3,2025,38,0,0.4,v-returns rvr,0.0,3,1
teb3,2025,39,1,919.73,each-receive,10.872756134952649,1,1
teb3,2025,39,0,4731.01,pick,0.0,2,1
teb3,2025,39,0,2187.19,admin/hr/it,0.0,2,1
teb3,2025,39,0,3125.16,stow to prime,0.0,2,1
teb3,2025,39,0,1642.2,pack singles,0.0,2,1
teb3,2025,39,0,1939.48,ic-qa-cs,0.0,2,1
teb3,2025,39,0,881.89,container build,0.0,2,1
teb3,2025,39,0,1198.07,rsr support,0.0,2,1
teb3,2025,39,0,734.81,fluid load,0.0,2,1
teb3,2025,39,0,927.08,,0.0,2,1
teb3,2025,39,0,917.15,transfer out,0.0,2,1
teb3,2025,39,0,264.36,each transfer in,0.0,2,1
teb3,2025,39,0,535.37,pick support,0.0,2,1
teb3,2025,39,0,479.18,pack support,0.0,2,1
teb3,2025,39,0,483.22,receive dock,0.0,2,1
teb3,2025,39,0,449.68,receive-support,0.0,2,1
teb3,2025,39,0,344.12,pack multis,0.0,2,1
teb3,2025,39,0,312.9,ib problem solve,0.0,2,1
teb3,2025,39,0,155.4,transfer in dock,0.0,2,1
teb3,2025,39,0,635.73,transfer out dock,0.0,2,1
teb3,2025,39,0,272.72,outbound lead/pa,0.0,2,1
teb3,2025,39,0,198.11,container load,0.0,2,1
teb3,2025,39,0,392.65,ship dock support,0.0,2,1
teb3,2025,39,0,454.55,stow to prime spt,0.0,2,1
teb3,2025,39,0,147.47,container move,0.0,2,1
teb3,2025,39,0,135.62,sort-batch,0.0,2,1
teb3,2025,39,0,34.62,transfer in support,0.0,2,1
teb3,2025,39,0,97.09,ob problem solve,0.0,2,1
teb3,2025,39,0,172.45,inbound lead/pa,0.0,2,1
teb3,2025,39,0,113.14,c-returns processed,0.0,2,1
teb3,2025,39,0,77.53,ship dock lead/pa,0.0,2,1
teb3,2025,39,0,90.94,v-returns pick,0.0,2,1
teb3,2025,39,0,63.55,c-returns support,0.0,2,1
teb3,2025,39,0,6.18,pallet transfer in,0.0,2,1
teb3,2025,39,0,104.27,pallet-receive,0.0,2,1
teb3,2025,39,0,76.82,lp-receive,0.0,2,1
teb3,2025,39,0,65.57,v-returns support,0.0,2,1
teb3,2025,39,0,28.85,prep recorder,0.0,2,1
teb3,2025,39,0,69.44,cubiscan,0.0,2,1
teb3,2025,39,0,14.41,whd grading support,0.0,2,1
teb3,2025,39,0,40.91,whd grading,0.0,2,1
teb3,2025,39,0,30.29,transfer out lead/pa,0.0,2,1
teb3,2025,39,0,10.87,v-returns pack,0.0,2,1
teb3,2025,39,0,11.94,gift-wrap,0.0,2,1
